supplier,n_transactions,total_amount,mean_amount,anomaly_rate,mean_anomaly_score,rule_flag_rate,is_hub_supplier,composite_risk_score,risk_tier
NHS NORTH NORFOLK CCG,12,4298088.98,358174.0816666667,0.0,-0.14560930059236196,0.25,False,50.05431830526887,Low
LANCASTER UNIVERSITY,20,25137910.810000002,1256895.5405000001,0.0,-0.12480962038478102,0.1,False,50.031685678073515,Low
LAGOM STRATEGY LTD,7,233292.5,33327.5,0.0,-0.0844424531693028,0.0,False,50.02263262719537,Low
IBM UK LTD,325,97268486.17999999,299287.6497846154,0.0,-0.1369049132074706,0.1753846153846154,False,50.022632627195364,Low
NHS NORTH LINCOLNSHIRE CCG,27,4931930.13,182664.07888888888,0.0,-0.13238886647352083,0.14814814814814814,False,50.01810610175629,Low
INHEALTH LTD,630,131339037.76,208474.66311111112,0.0,-0.12374639444859897,0.09365079365079365,False,50.00452652543907,Low
DR R J YOUNG & PARTNERS,12,745506.26,62125.52166666667,0.0,-0.08450419597329435,0.0,False,50.00452652543907,Low
STAFFA HEALTH,19,1465503.2,77131.74736842106,0.0,-0.12604512704632076,0.10526315789473684,False,49.990946949121856,Low
BIRBECK MEDICAL GROUP,24,1520798.14,63366.589166666665,0.0,-0.11408618398954902,0.041666666666666664,False,49.99094694912185,Low
HIGHPARKS MEDICAL PRACTICE,8,462172.58,57771.5725,0.0,-0.08470098243659563,0.0,False,49.98642042368278,Low
NHS WANDSWORTH CCG,19,6245569.24,328714.1705263158,0.0,-0.14726232683806573,0.2631578947368421,False,49.98189389824371,Low
ROYAL PHARMACEUTICAL SOCIETY,11,1426701.74,129700.15818181819,0.0,-0.13766764778121995,0.18181818181818182,False,49.968314321926485,Low
NHS CANNOCK CHASE CCG,14,2415756.88,172554.06285714285,0.0,-0.11988413686450815,0.07142857142857142,False,49.96378779648741,Low
CIPFA,8,851700.0,106462.5,0.0,-0.08481802063751208,0.0,False,49.95926127104834,Low
ELMS MEDICAL PRACTICE,10,667229.4,66722.94,0.0,-0.1250360433791537,0.1,False,49.941155169292045,Low
NHS KENT AND MEDWAY CCG,52,28830669.84,554435.9584615384,0.0,-0.15183153713255843,0.3076923076923077,False,49.9321021184139,Low
NHS ISLE OF WIGHT CCG,15,3872977.14,258198.476,0.0,-0.12987938057328094,0.13333333333333333,False,49.92304906753576,Low
NHS CHESHIRE AND MERSEYSIDE ICB,91,45431742.03,499249.9124175824,0.0,-0.1418605760221489,0.2087912087912088,True,49.92304906753576,Low
PCC FOR CLEVELAND,10,561722.0,56172.2,0.0,-0.08502939763444058,0.0,False,49.91399601665761,Low
NHS ROTHERHAM CCG,32,6776074.81,211752.3378125,0.0,-0.1425475854540355,0.21875,False,49.913996016657606,Low
Q2 HEALTH CONSULTING LTD,5,390173.67,78034.734,0.0,-0.08529113072716026,0.0,False,49.87778381314502,Low
NHS LEEDS CCG,47,14672009.56,312170.4161702128,0.0,-0.14708279562519963,0.2553191489361702,False,49.86873076226688,Low
RON GALE & SONS LTD,21,1194304.75,56871.65476190476,0.0,-0.13172633796805525,0.14285714285714285,False,49.8642042368278,Low
WITH YOU CONSULTANCY,13,868709.64,66823.81846153847,0.0,-0.12132724781776132,0.07692307692307693,False,49.85062466051059,Low
BEDWELL MEDICAL CENTRE,6,293801.52,48966.920000000006,0.0,-0.08534727086711442,0.0,False,49.841571609632446,Low
SOUTH AXHOLME PRACTICE,21,1332229.25,63439.48809523809,0.0,-0.11558238366284894,0.047619047619047616,False,49.83704508419337,Low
DR PPJ FAULKNER & PARTNERS,26,2980478.16,114633.7753846154,0.0,-0.12138000125666124,0.07692307692307693,False,49.83251855875429,Low
NHS KENT AND MEDWAY ICB,97,33399372.28,344323.4255670103,0.0,-0.150989621355992,0.29896907216494845,False,49.827992033315226,Low
NHS DORSET CCG,109,21834103.88,200312.8796330275,0.0,-0.16087588339710943,0.4036697247706422,False,49.82346550787615,Low
MENDIP COUNTRY PRACTICE,20,1423513.55,71175.6775,0.0,-0.12529168605722482,0.1,False,49.82346550787615,Low
PRIORY MEDICAL CENTRE,21,1289822.96,61420.14095238095,0.0,-0.11566403989437557,0.047619047619047616,False,49.80083288068078,Low
THATCHAM HEALTH CENTRE,10,539433.06,53943.306000000004,0.0,-0.0855592510032269,0.0,False,49.79630635524172,Low
NHS BIRMINGHAM AND SOLIHULL ICB,40,12841322.82,321033.07050000003,0.0,-0.1436802901987016,0.225,False,49.79630635524171,Low
NHS HERTFORDSHIRE AND WEST ESSEX ICB,84,30127773.740000002,358663.9730952381,0.0,-0.1580923514452292,0.36904761904761907,True,49.787253304363574,Low
IMPERIAL COLLEGE HEALTH PARTNERS LTD,83,23828447.62,287089.7303614458,0.0,-0.13699258114216667,0.1686746987951807,False,49.78725330436357,Low
POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER,7,563490.52,80498.64571428571,0.0,-0.08556281179907341,0.0,False,49.78725330436357,Low
ACADEMY OF MEDICAL ROYAL COLLEGES,15,1155830.6099999999,77055.374,0.0,-0.1193013583999057,0.06666666666666667,False,49.75556762629006,Low
CHILCOTE SURGERY TORQUAY,6,448158.88,74693.14666666667,0.0,-0.0858048591483523,0.0,False,49.75104110085099,Low
CITY HOSPITALS SUNDERLAND FOUNDATION NHS TRUST,11,12597218.31,1145201.6645454546,0.0,-0.15756950742482279,0.36363636363636365,False,49.75104110085098,Low
NHS BEXLEY CCG,12,1665169.04,138764.08666666667,0.0,-0.1551657797506282,0.3333333333333333,False,49.74198804997284,Low
PEAKE (GB) LTD,12,338847.52,28237.293333333335,0.0,-0.08588550485792985,0.0,False,49.74198804997284,Low
ST HELENS & KNOWSLEY TEACHING,49,6341172.28,129411.67918367348,0.0,-0.16431943972295815,0.5714285714285714,False,49.74198804997283,Low
XEROX (UK) LTD,85,59914496.29,704876.4269411764,0.0,-0.08588681692746725,0.0,False,49.73293499909469,Low
NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,73,33915308.07,464593.26123287674,0.0,-0.14481265482974523,0.2328767123287671,False,49.73293499909469,Low
CHELSTON HALL SURGERY,5,477138.45,95427.69,0.0,-0.08592732066579109,0.0,False,49.72388194821655,Low
VALENTINE HEALTH PARTNERSHIP,8,339911.58,42488.9475,0.0,-0.08598694861159724,0.0,False,49.69672279558211,Low
UNIVERSITY OF LEICESTER,41,15036618.280000001,366746.7873170732,0.0,-0.1458271794505554,0.24390243902439024,True,49.69672279558211,Low
COMPUTACENTER (UK) LTD,218,81136578.4286084,372186.1395807725,0.0,-0.14226619337532603,0.20642201834862386,False,49.696722795582104,Low
OAK TREE FOREST LTD,192,25069551.74,130570.58197916666,0.0,-0.14918199344368996,0.2760416666666667,False,49.696722795582104,Low
RAISE THE BAR LTD,5,300000.0,60000.0,0.0,-0.16595239928972227,1.0,False,49.696722795582104,Low
MARTELLO HEALTH CENTRE,10,548828.46,54882.846,0.0,-0.08609638732145775,0.0,False,49.68766974470396,Low
TRUSTMARQUE SOLUTIONS LTD,293,71499820.97,244026.69273037542,0.0,-0.13542060664803157,0.16040955631399317,False,49.66956364294767,Low
WEST LONDON MENTAL HEALTH NHS TRUST,22,49986869.0,2272130.409090909,0.0,-0.15793060851150165,0.36363636363636365,False,49.66051059206953,Low
QUARTER JACK SURGERY,10,476580.74,47658.074,0.0,-0.08614024891930025,0.0,False,49.66051059206952,Low
THREEWAYS SURGERY,16,1395351.0,87209.4375,0.0,-0.1390491658158938,0.1875,False,49.6469310157523,Low
BARKING HAVERING&REDBRIDGE HOSPITALS NHS TRUST,52,47583523.06,915067.7511538462,0.0,-0.14872571254535993,0.2692307692307692,False,49.6152453376788,Low
PUCKERIDGE & STANDON SURGERY,13,999888.12,76914.47076923077,0.0,-0.08642427277292379,0.0,False,49.61524533767879,Low
HERTFORDSHIRE COMMUNITY NHS TRUST,317,126908024.27,400340.7705678233,0.0,-0.13878712041652314,0.1829652996845426,True,49.60619228680065,Low
UNIVERSITY HEALTH SERVICE,5,162750.85,32550.170000000002,0.0,-0.08648856832444311,0.0,False,49.597139235922505,Low
168 MEDICAL GROUP,33,3348746.57,101477.16878787878,0.0,-0.11881820259892714,0.06060606060606061,False,49.59261271048343,Low
KING STREET SURGERY BEDFORD,6,352039.26999999996,58673.21166666666,0.0,-0.08650116623934655,0.0,False,49.58808618504437,Low
WERFEN LTD,5,29253.77,5850.754,0.0,-0.08656464590102624,0.0,False,49.57903313416622,Low
HUCKNALL ROAD MEDICAL CENTRE,5,151599.4,30319.879999999997,0.0,-0.0866687866751868,0.0,False,49.569980083288065,Low
ROYAL COLLEGE OF SURGEONS OF ENGLAND,22,861815.1,39173.413636363635,0.0,-0.1158659256164012,0.045454545454545456,False,49.556400506970846,Low
NHS NORTH CENTRAL LONDON CCG,80,36149504.21,451868.802625,0.0,-0.14458866502612377,0.225,True,49.55187398153177,Low
SP SERVICES (UK) LTD,14,2046623.6400000001,146187.40285714288,0.0,-0.1433827288600098,0.21428571428571427,False,49.55187398153177,Low
SOLUTIONS STRATEGY RESEARCH FACILITATION LTD,9,295291.76,32810.195555555554,0.0,-0.0867657732292945,0.0,False,49.542820930653626,Low
NHS NORFOLK AND WAVENEY ICB,63,23991121.04,380811.44507936505,0.0,-0.14274914358213484,0.20634920634920634,False,49.53376787977548,Low
PEARTREE GROUP PRACTICE,12,702308.02,58525.668333333335,0.0,-0.08681418057052358,0.0,False,49.52471482889734,Low
DR R G S QUARTLEY & PARTNERS,23,1790167.57,77833.37260869566,0.0,-0.11575184651353487,0.043478260869565216,False,49.51566177801919,Low
CHEVELEY PARK MEDICAL CENTRE,10,500674.16000000003,50067.416000000005,0.0,-0.0869258203898804,0.0,False,49.51566177801919,Low
CORNWALL COUNCIL,6,792211.99,132035.33166666667,0.0,-0.1369021169893858,0.16666666666666666,False,49.51113525258012,Low
BISHOPS WALTHAM SURGERY,24,1670899.8,69620.825,0.0,-0.12322629384556183,0.08333333333333333,False,49.51113525258012,Low
PTFS EUROPE LTD,5,163873.66999999998,32774.734,0.0,-0.08696548555846886,0.0,False,49.50660872714105,Low
LAKHANI JORDAN BHATIA & PARTNERS,14,472750.83,33767.91642857143,0.0,-0.0870139318147437,0.0,False,49.47944957450661,Low
LEWIS C P & PARTNERS,20,1288708.52,64435.426,0.0,-0.11717651930084497,0.05,False,49.47492304906753,Low
HEREFORDSHIRE & WORCESTERSHIRE HEALTH & CARE NHS TRUST,65,29723407.48,457283.192,0.0,-0.13945740710780383,0.18461538461538463,False,49.447763896433095,Low
TAUNTON & SOMERSET NHS FOUNDATION TRUST,100,88805352.47,888053.5247,0.0,-0.15171988848220366,0.29,False,49.434184320115875,Low
NORTHOWRAM PRACTICE,10,544683.3200000001,54468.33200000001,0.0,-0.0873770517692266,0.0,False,49.42513126923773,Low
AGE UK,27,5500655.3,203727.97407407407,0.0,-0.1524050066339337,0.2962962962962963,False,49.420604743798656,Low
NHS GLOUCESTERSHIRE CCG,92,20528461.53,223135.45141304348,0.0,-0.16418007648038382,0.44565217391304346,False,49.41607821835959,Low
AMERSHAM HEALTH CENTRE,8,622829.27,77853.65875,0.0,-0.08747391656305367,0.0,False,49.40702516748144,Low
BIRMINGHAM TRUST FOR PSYCHOANALYTIC PSYCHOTHERAPY,17,1226323.53,72136.67823529412,0.0,-0.13864559627840928,0.17647058823529413,False,49.407025167481436,Low
HOLSWORTHY HEALTH CENTRE HOLSWORTHY,18,1436713.6099999999,79817.42277777777,0.0,-0.11829489693712136,0.05555555555555555,False,49.407025167481436,Low
SPACELABS HEALTHCARE LTD,8,327389.2,40923.65,0.0,-0.08750270779367667,0.0,False,49.39797211660329,Low
NHS BUCKINGHAMSHIRE OXFORDSHIRE AND BERKSHIRE WEST ICB,46,19266609.9,418839.34565217386,0.0,-0.14417125521379762,0.21739130434782608,False,49.38891906572515,Low
CHERTSEY HEALTH CENTRE,26,2614977.4,100576.05384615384,0.0,-0.1224418696388791,0.07692307692307693,False,49.38891906572515,Low
APPRILIS LTD,9,292465.02,32496.113333333335,0.0,-0.12817444070880793,0.1111111111111111,False,49.38439254028607,Low
LAINDON HEALTH CENTRE,33,3894420.64,118012.74666666667,0.030303030303030304,-0.1349619133789311,0.0,False,49.38439254028607,Low
RDE BLISWORTH HANSLOPE & GRANGE PARK SURGERIES,48,3508263.86,73088.83041666666,0.0,-0.15408554473562916,0.3125,False,49.379866014846996,Low
DEVON DOCTORS LTD,26,1038919.41,39958.43884615385,0.0,-0.11547070366646078,0.038461538461538464,False,49.37533948940793,Low
MILLSTREAM MEDICAL CENTRE,7,332535.4,47505.05714285715,0.0,-0.08754585616996811,0.0,False,49.37081296396885,Low
MANCHESTER ROAD SURGERY SHEFFIELD,5,336074.43,67214.886,0.0,-0.08756280856594102,0.0,False,49.361759913090715,Low
DAWES FAMILY PRACTICE,5,159760.16,31952.032,0.0,-0.08784041244295444,0.0,False,49.34365381133441,Low
SWAN MEDICAL GROUP (THE),24,2098292.7600000002,87428.865,0.0,-0.11578474069811147,0.041666666666666664,False,49.339127285895344,Low
TSG ASSOCIATES LLP,5,151367.52000000002,30273.504000000004,0.0,-0.08786063878737911,0.0,False,49.334600760456276,Low
ALEXION PHARMA UK LTD,55,2602497.6,47318.13818181818,0.01818181818181818,-0.13357478564360556,0.0,False,49.325547709578125,Low
HARBURY SURGERY,16,1246754.4,77922.15,0.0,-0.08788895085967434,0.0,False,49.325547709578125,Low
EFFICIO LTD,65,21804500.85,335453.8592307693,0.0,-0.1398639209571578,0.18461538461538463,False,49.311968133260905,Low
ANNA FREUD CENTRE,44,11749601.2,267036.3909090909,0.0,-0.14326280155933202,0.20454545454545456,False,49.30744160782183,Low
NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,29,7434985.0200000005,256378.79379310345,0.0,-0.15015358847500337,0.27586206896551724,False,49.298388556943685,Low
BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,151,61718760.32,408733.51205298014,0.0,-0.15292094352491062,0.2980132450331126,False,49.28933550606554,Low
CALDER CONFERENCES,63,26836125.67,425970.2487301588,0.0,-0.11365002509147167,0.015873015873015872,True,49.2802824551874,Low
BRIDGEWATER SURGERIES,30,1618392.7,53946.42333333333,0.0,-0.12085645707813361,0.06666666666666667,False,49.26670287887018,Low
CITY OF WESTMINSTER,7,519352.2,74193.17142857143,0.0,-0.08805223839923051,0.0,False,49.26217635343111,Low
DR FURN DAVIES & PARTNERS,12,1435618.66,119634.88833333332,0.0,-0.08830977985405826,0.0,False,49.23501720079667,Low
BOUNDS GREEN GROUP PRACTICE,26,3411996.2,131230.62307692308,0.0,-0.11576218093762186,0.038461538461538464,False,49.22143762447945,Low
NHS HAMPSHIRE AND ISLE OF WIGHT ICB,71,27590781.09,388602.5505633803,0.0,-0.1497550095572733,0.2676056338028169,True,49.189751946405934,Low
SOVEREIGN PRACTICE,24,1516143.3,63172.637500000004,0.0,-0.11619009537307458,0.041666666666666664,False,49.17617237008872,Low
NHS BRISTOL N SOMERSET S GLOS CCG,156,36456074.84,233692.78743589745,0.0,-0.15516926984559962,0.3141025641025641,False,49.171645844649646,Low
ORCHARD PARTNERSHIP (THE),15,846332.88,56422.192,0.0,-0.12116877665670046,0.06666666666666667,False,49.16711931921057,Low
DR G FELLOWS & PARTNERS,21,1867996.41,88952.20999999999,0.0,-0.13387516534948948,0.14285714285714285,False,49.15806626833242,Low
NHS WEST SUFFOLK CCG,54,17626767.23,326421.6153703704,0.0,-0.14939399445569734,0.25925925925925924,False,49.13996016657613,Low
INTEGRAL HEALTH SOLUTIONS LTD,58,7955953.28,137171.60827586206,0.0,-0.1585992784916156,0.3448275862068966,False,49.12638059025891,Low
HOSPITAL SERVICES LTD,8,287359.52,35919.94,0.0,-0.0887279208467648,0.0,False,49.12638059025891,Low
WAYSIDE PRACTICE,17,983981.92,57881.28941176471,0.0,-0.11969831719792735,0.058823529411764705,False,49.11732753938077,Low
SHADBOLT PARK SURGERY,26,2417155.69,92967.52653846153,0.0,-0.12324633469790175,0.07692307692307693,False,49.11732753938077,Low
DR KANNEGANTI & PTR,7,239361.39,34194.48428571429,0.0,-0.0888092333250933,0.0,False,49.10827448850262,Low
DR N S E HAYWARD & PARTNERS,19,1175760.49,61882.13105263158,0.0,-0.11875414582934696,0.05263157894736842,False,49.10827448850262,Low
NORTH EAST LINCOLNSHIRE COUNCIL,11,508005.69,46182.33545454546,0.0,-0.08884561598859127,0.0,False,49.099221437624486,Low
DR S J PARKINSON & PARTNERS,11,357429.29,32493.571818181816,0.0,-0.08885249296631949,0.0,False,49.090168386746335,Low
KIMS HOSPITAL LTD,44,26719455.41,607260.3502272727,0.0,-0.12561202339530933,0.09090909090909091,False,49.067535759550964,Low
MOUNTAIN HEALTHCARE LTD,763,76614859.15,100412.65943643513,0.0,-0.12295614012587155,0.07470511140235911,False,49.063009234111895,Low
REGIS HEALTHCARE LTD,176,25316335.9,143842.81761363635,0.0,-0.15296839311939037,0.2897727272727273,False,49.06300923411189,Low
NOVARTIS PHARMACEUTICALS,7,183598.81,26228.40142857143,0.0,-0.08906013479015308,0.0,False,49.04490313235561,Low
DR LUMLEY L C & PARTNERS,10,464944.26,46494.426,0.0,-0.08907642992960549,0.0,False,49.035850081477456,Low
BEECH TREE SURGERY,16,571846.96,35740.435,0.0,-0.08909721548997057,0.0,False,49.026797030599305,Low
ABBEY MEAD SURGERY,13,826887.33,63606.71769230769,0.0,-0.08912468603604595,0.0,False,49.01774397972117,Low
HM LAND REGISTRY,6,289577.44,48262.90666666667,0.0,-0.08920745584780536,0.0,False,49.008690928843016,Low
DR PEARSON R L & PARTNERS,16,1024801.56,64050.0975,0.0,-0.13155791820640542,0.125,False,48.97247872533043,Low
DR RG SIGURDSSON & PARTNERS,26,1481323.09,56973.965000000004,0.0,-0.11636806402930368,0.038461538461538464,False,48.96795219989136,Low
NHS HERTS VALLEYS CCG,47,15864660.76,337545.9736170213,0.0,-0.145166479299029,0.2127659574468085,False,48.96342567445229,Low
DIAGNOSTIC HEALTHCARE LTD,93,2670143.35,28711.218817204302,0.010752688172043012,-0.13406002412845397,0.0,False,48.95889914901321,Low
SOURCECODE UK LTD,10,681477.0,68147.7,0.0,-0.12758070212890862,0.1,False,48.954372623574145,Low
LITCHDON MEDICAL CENTRE BARNSTAPLE,6,422719.28,70453.21333333333,0.0,-0.08942263174592617,0.0,False,48.95437262357414,Low
GREENSAND HEALTH CENTRE,13,614577.78,47275.21384615385,0.0,-0.08944880812995167,0.0,False,48.945319572696,Low
"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",29,4871609.2700000005,167986.52655172415,0.0,-0.15121998402455697,0.27586206896551724,False,48.94531957269599,Low
NHS SUSSEX ICB,60,24384799.45,406413.32416666666,0.0,-0.15220317364591113,0.2833333333333333,False,48.936266521817856,Low
GOLDEN BROOK PRACTICE,20,2106756.21,105337.81049999999,0.0,-0.1275900033871401,0.1,False,48.927213470939705,Low
SCIENSUS PHARMA SERVICES LIMITED,15,393224.37,26214.958,0.0,-0.0895398716715421,0.0,False,48.91816042006156,Low
CREST FAMILY PRACTICE,20,1095104.8,54755.240000000005,0.0,-0.12768186053196268,0.1,False,48.900054318305266,Low
THORNBURY NURSING SERVICES,6,730024.08,121670.68,0.0,-0.158483516240055,0.3333333333333333,False,48.900054318305266,Low
CARNALL FARRAR LTD,175,30342877.68,173387.87245714286,0.0,-0.14755277110259254,0.2342857142857143,False,48.89100126742712,Low
NHS BOLTON CCG,33,6012540.68,182198.20242424242,0.0,-0.14075090847652752,0.18181818181818182,False,48.88194821654898,Low
SHEFFIELD TEACHING HOSPITAL NHS FT,5,216201.67,43240.334,0.0,-0.0896555019187874,0.0,False,48.87289516567083,Low
PENDLESIDE MEDICAL PRACTICE,12,714089.86,59507.488333333335,0.0,-0.0896690426129139,0.0,False,48.86384211479268,Low
MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,158,164110411.63,1038673.4913291138,0.0,-0.15982882581960361,0.34177215189873417,False,48.86384211479268,Low
HI WELDRICK LTD,5,127625.23999999999,25525.048,0.0,-0.08976060241638897,0.0,False,48.845736013036394,Low
NHS BEDFORDSHIRE CCG,51,18316798.84,359152.91843137256,0.0,-0.14981092234712265,0.2549019607843137,False,48.84120948759732,Low
DR MJ SHAH & VM SHAH,7,263348.92,37621.27428571428,0.0,-0.08980439616702704,0.0,False,48.83668296215824,Low
SURGERY STEEDS MEADOW,7,356657.1,50951.014285714286,0.0,-0.08984634049603717,0.0,False,48.8095238095238,Low
VIDA HEALTHCARE,17,730736.95,42984.52647058823,0.0,-0.08992935448871492,0.0,False,48.800470758645666,Low
DR WARD J P Q & PARTNERS,10,615806.28,61580.628000000004,0.0,-0.08996133912437612,0.0,False,48.791417707767515,Low
LAKESIDE PRACTICE,10,623561.37,62356.137,0.0,-0.09002269317395925,0.0,False,48.77331160601123,Low
RAPE & SEXUAL ABUSE (RASA) CENTRE LTD,12,1009940.5700000001,84161.71416666667,0.0,-0.09006434199304687,0.0,False,48.75520550425494,Low
CSC COMPUTER SCIENCES LTD,9,273205.26,30356.14,0.0,-0.09008239546233171,0.0,False,48.74615245337679,Low
BOWLAND MEDICAL PRACTICE,25,2085139.3800000001,83405.5752,0.0,-0.12482844909999458,0.08,False,48.74615245337679,Low
KINGSKERSWELL&IPPLEPEN MEDICAL PRACTICE,6,344647.83,57441.305,0.0,-0.09010348098431971,0.0,False,48.737099402498636,Low
SALFORD ROYAL HOSPITALS NHS FOUNDATION TRUST,60,101228593.75,1687143.2291666667,0.0,-0.16695149331113665,0.43333333333333335,True,48.723519826181416,Low
BRUNEL UNIVERSITY,18,1858436.06,103246.44777777778,0.0,-0.12996832985702497,0.1111111111111111,False,48.70541372442513,Low
MEDICAL PROFESSIONAL PERSONNEL LTD,6,131516.37,21919.395,0.0,-0.09023565266524812,0.0,False,48.70088719898606,Low
BANCROFT MEDICAL CENTRE,11,613648.4199999999,55786.219999999994,0.0,-0.09028925141465792,0.0,False,48.69183414810791,Low
HIPPO DIGITAL LTD,242,55006997.89,227301.6441735537,0.0,-0.14873761310930755,0.24380165289256198,False,48.682781097229764,Low
UNIVERSITY OF LIVERPOOL,57,29036238.830000002,509407.69877192983,0.0,-0.15965488718530493,0.3333333333333333,False,48.664674995473476,Low
MIDLANDS PRIVATE NEUROPHYSIOLOGY LTD,18,713245.0,39624.72222222222,0.0,-0.09042157229530834,0.0,False,48.65562194459533,Low
GUISELEY & YEADON MEDICAL PRACTICE,13,702326.34,54025.10307692307,0.0,-0.090443770836642,0.0,False,48.64656889371718,Low
DR BLOXHAM & PARTNERS,17,990583.06,58269.59176470589,0.0,-0.12116496629455983,0.058823529411764705,False,48.64656889371717,Low
WIRRAL COMMUNITY NHS FT,94,16945272.19,180268.85308510638,0.0,-0.15111705740361495,0.26595744680851063,False,48.64656889371717,Low
PUBLIC HEALTH ENGLAND,48,8408295.56,175172.8241666667,0.0,-0.14765423718268886,0.22916666666666666,True,48.637515842839036,Low
DR SIMPSON & PARTNERS CIRENCESTER,21,1928434.5899999999,91830.21857142856,0.0,-0.11884849031194317,0.047619047619047616,False,48.62393626652181,Low
NHS NORTH EAST AND NORTH CUMBRIA ICB,85,27126514.48,319135.46447058825,0.0,-0.1460553065538127,0.21176470588235294,True,48.61940974108275,Low
BRUNEL MEDICAL PRACTICE BABBACOMBE TORQUAY,5,434988.45,86997.69,0.0,-0.09052847363554634,0.0,False,48.61940974108274,Low
OAKRIDGE PARK MEDICAL CENTRE,7,367305.60000000003,52472.228571428575,0.0,-0.09061521770074443,0.0,False,48.57414448669201,Low
AIRE LOGIC LTD,548,78058083.5,142441.75821167883,0.0,-0.13320542952089431,0.1259124087591241,False,48.56509143581387,Low
NANAVATI BA,5,182097.26,36419.452000000005,0.0,-0.09070162427020032,0.0,False,48.556038384935725,Low
LEDBURY HEALTH PARTNERSHIP,14,690060.92,49290.065714285716,0.0,-0.09076590439447112,0.0,False,48.546985334057574,Low
NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG,13,2827437.98,217495.22923076924,0.0,-0.1375385250958842,0.15384615384615385,True,48.528879232301286,Low
WHEATFIELD SURGERY,6,373237.02,62206.170000000006,0.0,-0.09082966777460617,0.0,False,48.519826181423134,Low
AGFA HEALTHCARE UK LTD,14,723804.36,51700.311428571425,0.0,-0.09083073227785089,0.0,False,48.510773130545,Low
JAMES COCHRANE PRACTICE,5,486980.92,97396.184,0.0,-0.09083662223257594,0.0,False,48.501720079666846,Low
LIVING POTENTIAL CONSULTING,12,2321045.58,193420.465,0.0,-0.09091890526070061,0.0,False,48.47456092703241,Low
SWANLOW MEDICAL CENTRE,9,542666.24,60296.24888888889,0.0,-0.0909892275047785,0.0,False,48.46550787615427,Low
ASPEN MEDICAL PRACTICE,12,567186.76,47265.56333333333,0.0,-0.09100159372500526,0.0,False,48.45645482527612,Low
WELLSPRING SURGERY,16,1020052.62,63753.28875,0.0,-0.12216741583749309,0.0625,False,48.45645482527612,Low
YOR LOCAL MEDICAL COMMITTEE LTD,6,379377.03,63229.505000000005,0.0,-0.1398243435091481,0.16666666666666666,False,48.45192829983705,Low
NHS CROYDON CCG,14,2737415.27,195529.66214285715,0.0,-0.1360955039700918,0.14285714285714285,True,48.451928299837036,Low
WELLS HEALTH CENTRE GLASTONBURY ROAD WELLS,8,794527.05,99315.88125,0.125,-0.14325332895310755,0.0,False,48.447401774397974,Low
LYNDHURST SURGERY LYNDHURST,14,1076587.42,76899.10142857142,0.0,-0.09108007381000045,0.0,False,48.44740177439797,Low
CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,153,56862939.59,371653.19993464055,0.0,-0.14813616576183355,0.22875816993464052,False,48.44740177439797,Low
NATIONAL GRID ELECTRICITY DISTRIBUTION,6,1427400.96,237900.16,0.0,-0.09119227995017677,0.0,False,48.43834872351983,Low
LINTHORPE SURGERY,28,2154473.74,76945.49071428573,0.0,-0.1300374120860041,0.10714285714285714,False,48.43834872351982,Low
CALCOT SPECSAVERS LTD,5,157117.84,31423.568,0.0,-0.09127082533701743,0.0,False,48.42929567264168,Low
DELOITTE LLP,335,50128600.01,149637.61197014924,0.0,-0.14232569675240084,0.18208955223880596,False,48.42929567264167,Low
DR B HEAP & M ARAM,5,288372.51,57674.502,0.0,-0.09129865348214931,0.0,False,48.42024262176353,Low
DR JONES & PARTNERS CAMBRIDGE,10,519003.48,51900.348,0.0,-0.09133485798661986,0.0,False,48.41118957088539,Low
LINCOLNSHIRE COUNTY COUNCIL,68,14880428.69,218829.8336764706,0.0,-0.14624428861912508,0.20588235294117646,False,48.38855694369002,Low
HINDON SURGERY,8,381964.32,47745.54,0.0,-0.09141136626267209,0.0,False,48.38403041825095,Low
BRADLEY & PARTNERS,9,409602.37,45511.374444444446,0.0,-0.09149276258844555,0.0,False,48.36592431649466,Low
NHS MANCHESTER CCG,73,16580881.540000001,227135.36356164384,0.0,-0.151733971806744,0.2602739726027397,False,48.365924316494656,Low
NHS LINCOLNSHIRE CCG,76,18953779.68,249391.83789473685,0.0,-0.15716742519923652,0.3026315789473684,True,48.35234474017744,Low
WOODBERRY PRACTICE,7,302720.78,43245.82571428572,0.0,-0.09160894830708093,0.0,False,48.347818214738375,Low
MEDICAL CENTRE CRYSTAL PEAKS,13,764682.64,58821.74153846154,0.0,-0.0916352757630648,0.0,False,48.32971211298207,Low
HIGH ST SURGERY,10,526430.02,52643.002,0.0,-0.09169757680317617,0.0,False,48.311606011225784,Low
DR NJ MUTTUCHUMARU,29,2716987.36,93689.21931034482,0.0,-0.13563070090091742,0.13793103448275862,False,48.31160601122578,Low
DR JC MCCRUM & PARTNERS,23,2447368.32,106407.31826086956,0.0,-0.11905217992189505,0.043478260869565216,False,48.30255296034764,Low
