node,node_type,degree,degree_centrality,betweenness_centrality,weighted_degree_n_transactions,total_amount,is_multi_trust_supplier,is_high_volume_supplier,is_hub_supplier
DANES CAMP SURGERY,supplier,1,0.0001890359168241966,0.0,17,874153.17,False,False,False
DANETRE MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,28,2310011.53,False,False,False
DANN C F & PARTNERS,supplier,1,0.0001890359168241966,0.0,31,2327639.89,False,False,False
DARLEY DALE MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,4,202529.82,False,False,False
DARLINGTON BOROUGH COUNCIL,supplier,1,0.0001890359168241966,0.0,3,221933.0,False,False,False
DARTFORD AND GRAVESHAM NHS TRUST,supplier,1,0.0001890359168241966,0.0,560,294035559.55,False,True,True
DARTMOUTH COLLEGE,supplier,2,0.0003780718336483932,0.00026547282920475195,5,369380.8740993,True,False,True
DARTMOUTH MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,6,346579.67000000004,False,False,False
DARWEN HEALTH CARE,supplier,1,0.0001890359168241966,0.0,11,583931.1,False,False,False
DARWEN HEALTHLINK PARTNERSHIP,supplier,1,0.0001890359168241966,0.0,3,83411.4,False,False,False
DARWIN MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,22,998593.53,False,False,False
DASGUPTA R & PARTNER,supplier,1,0.0001890359168241966,0.0,27,871850.64,False,False,False
DAVENPORT HOUSE SURGERY,supplier,1,0.0001890359168241966,0.0,8,314183.86,False,False,False
DAVID STANLEY OPTICALS,supplier,1,0.0001890359168241966,0.0,2,73245.87,False,False,False
DAVIES A M & PARTNERS,supplier,1,0.0001890359168241966,0.0,28,1704288.73,False,False,False
DAVIES FURLONG CONSULTING,supplier,1,0.0001890359168241966,0.0,3,146135.0,False,False,False
DAVITA UK OPERATIONS,supplier,1,0.0001890359168241966,0.0,3,100426.0,False,False,False
DAWES FAMILY PRACTICE,supplier,1,0.0001890359168241966,0.0,5,159760.16,False,False,False
DAWLEY MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,2,51240.28,False,False,False
DAWTON A J & PARTNERS,supplier,1,0.0001890359168241966,0.0,12,829631.8,False,False,False
DE MONTFORT UNIVERSITY,supplier,1,0.0001890359168241966,0.0,47,3493797.0300000003,False,False,False
DE PARYS GROUP,supplier,1,0.0001890359168241966,0.0,21,1625365.54,False,False,False
DE SILVO,supplier,1,0.0001890359168241966,0.0,5,132816.94,False,False,False
DE SOUZA R F & PARTNERS,supplier,1,0.0001890359168241966,0.0,47,4556986.57,False,False,False
DEAN CROSS SURGERY PLYMSTOCK RIVERSIDE LCG,supplier,1,0.0001890359168241966,0.0,3,236963.55000000002,False,False,False
DEAN NEUROLOGICAL UNIT,supplier,1,0.0001890359168241966,0.0,3,77766.29000000001,False,False,False
DEERNESS PARK MEDICAL GROUP,supplier,1,0.0001890359168241966,0.0,4,102829.76000000001,False,False,False
DEGUN W J & PARTNER,supplier,1,0.0001890359168241966,0.0,28,1385002.61,False,False,False
DELAMERE CENTRE,supplier,1,0.0001890359168241966,0.0,10,633972.38,False,False,False
DELAPRE MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,25,2232655.82,False,False,False
DELIB,supplier,1,0.0001890359168241966,0.0,4,115176.0,False,False,False
DELTASCHEME,supplier,1,0.0001890359168241966,0.0,10,619496.0,False,False,False
DEMELZA HOSPICE CARE FOR CHILDREN,supplier,1,0.0001890359168241966,0.0,5,5667669.0,False,False,False
DENGIE MEDICAL PARTNERSHIP,supplier,1,0.0001890359168241966,0.0,27,1142223.39,False,False,False
DENMEAD DOCTORS SURGERY,supplier,1,0.0001890359168241966,0.0,23,2700561.1,False,False,False
DENTAL CONCEPTS,supplier,1,0.0001890359168241966,0.0,48,1922741.94,False,False,False
DENTON MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,2,60741.09,False,False,False
DENTON SURGERY,supplier,1,0.0001890359168241966,0.0,17,754257.28,False,False,False
DENWARD MANUFACTURING,supplier,1,0.0001890359168241966,0.0,6,187968.0,False,False,False
DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,supplier,1,0.0001890359168241966,0.0,2,138459.97,False,False,False
DEPARTMENT FOR EDUCATION,supplier,1,0.0001890359168241966,0.0,8,380858.32,False,False,False
DEPARTMENT FOR INTERNATIONAL TRADE,supplier,1,0.0001890359168241966,0.0,22,3321495.0,False,False,False
DEPARTMENT FOR TRANSPORT,supplier,1,0.0001890359168241966,0.0,3,209588.65,False,False,False
DEPARTMENT FOR WORK & PENSIONS,supplier,1,0.0001890359168241966,0.0,3,148104.44,False,False,False
DEPARTMENT OF HEALTH & SOCIAL CARE,supplier,3,0.0005671077504725899,0.00023530675576013268,174,114750278.79,True,False,True
DERBY 1 DOMICILIARY SPECSAVERS LTD TA SPECSAVERS HEALTHCALL,supplier,1,0.0001890359168241966,0.0,9,369050.42,False,False,False
DERBY ROAD PRACTICE IPSWICH,supplier,1,0.0001890359168241966,0.0,2,74343.4,False,False,False
DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,160,46861478.68,False,False,False
DERBYSHIRE COUNTY COUNCIL,supplier,1,0.0001890359168241966,0.0,5,375082.5,False,False,False
DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,243,63601778.65,False,True,True
DERBYSHIRE SUPPORT AND FACILITIES SERVICES,supplier,1,0.0001890359168241966,0.0,2,80220.25,False,False,False
DERIAN HOUSE CHILDRENS HOSPICE,supplier,1,0.0001890359168241966,0.0,5,3268333.0,False,False,False
DERWENT PRACTICE,supplier,1,0.0001890359168241966,0.0,25,1443072.88,False,False,False
DESHPANDE A M & PARTNER,supplier,1,0.0001890359168241966,0.0,24,641933.34,False,False,False
DESQ,supplier,1,0.0001890359168241966,0.0,3,149985.0,False,False,False
DEVELOP CONSULTING,supplier,1,0.0001890359168241966,0.0,76,3065321.0,False,False,False
DEVELOPING HEALTH & INDEPENDENCE,supplier,1,0.0001890359168241966,0.0,7,990539.0,False,False,False
DEVON CEPN,supplier,1,0.0001890359168241966,0.0,2,265758.32999999996,False,False,False
DEVON COUNTY COUNCIL,supplier,1,0.0001890359168241966,0.0,18,4431685.88,False,False,False
DEVON DOCTORS,supplier,1,0.0001890359168241966,0.0,26,1038919.41,False,False,False
DEVON LMC,supplier,1,0.0001890359168241966,0.0,4,177975.13,False,False,False
DEVON PARTNERSHIP NHS TRUST,supplier,1,0.0001890359168241966,0.0,622,799425516.78,False,True,True
DEVON SQUARE SURGERY NEWTON ABBOT,supplier,1,0.0001890359168241966,0.0,4,208042.75,False,False,False
DEVON TRAINING HUB,supplier,1,0.0001890359168241966,0.0,16,2326829.15,False,False,False
DEVONPORT HEALTH CENTRE,supplier,1,0.0001890359168241966,0.0,7,314239.5,False,False,False
DEXTER & PARTNERS,supplier,1,0.0001890359168241966,0.0,10,759734.25,False,False,False
DEXTROUS WEB,supplier,1,0.0001890359168241966,0.0,15,809400.0,False,False,False
DH OPCO UK,supplier,1,0.0001890359168241966,0.0,8,785799.48,False,False,False
DHAWAN N & PARTNERS,supplier,1,0.0001890359168241966,0.0,15,960571.24,False,False,False
DHL INTERNATIONAL UK,supplier,1,0.0001890359168241966,0.0,2,56003.64,False,False,False
DHL SUPPLY CHAIN,supplier,1,0.0001890359168241966,0.0,15,23275771.1,False,False,False
DHU HEALTH CARE CIC,supplier,1,0.0001890359168241966,0.0,4,132175.16,False,False,False
DIABETES UK,supplier,1,0.0001890359168241966,0.0,27,1555807.3,False,False,False
DIAGNOSTIC PATH SOLUTIONS,supplier,1,0.0001890359168241966,0.0,2,80250.0,False,False,False
DICCONSON GROUP PRACTICE,supplier,1,0.0001890359168241966,0.0,7,351820.33999999997,False,False,False
DICKENS L A & PARTNERS,supplier,1,0.0001890359168241966,0.0,5,304888.2,False,False,False
DIDCOT HEALTH CENTRE,supplier,1,0.0001890359168241966,0.0,2,54776.7,False,False,False
DIFRENT,supplier,2,0.0003780718336483932,0.00022823447630566636,10,685141.0,True,False,True
DIGIBETE CIC,supplier,1,0.0001890359168241966,0.0,12,1310530.0,False,False,False
DIGITAL HEALTH INTELLIGENCE,supplier,1,0.0001890359168241966,0.0,3,90000.0,False,False,False
DIGITAL UNITE,supplier,1,0.0001890359168241966,0.0,2,142800.0,False,False,False
DINNINGTON GROUP PRACTICE C87002,supplier,1,0.0001890359168241966,0.0,2,85290.72,False,False,False
DIPPLE MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,3,103806.42,False,False,False
DISABILITIES TRUST,supplier,1,0.0001890359168241966,0.0,3,138071.05,False,False,False
DISCOVER MOMENTA,supplier,1,0.0001890359168241966,0.0,41,3415515.26,False,False,False
DIVING DISEASE RESEARCH CENTRE,supplier,1,0.0001890359168241966,0.0,75,9432512.23,False,False,False
DLA PIPER UK,supplier,1,0.0001890359168241966,0.0,40,2044717.55,False,False,False
DOCKLANDS MEDICAL CENTRE LONDON,supplier,1,0.0001890359168241966,0.0,5,276172.22,False,False,False
DOCTORS HOUSE,supplier,1,0.0001890359168241966,0.0,3,100438.24,False,False,False
DOCTORS SURGERY ACC MARLPITS ROAD,supplier,1,0.0001890359168241966,0.0,2,253472.44,False,False,False
DOLPHIN HOUSE SURGERY,supplier,1,0.0001890359168241966,0.0,16,871869.59,False,False,False
DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,865,284765962.61,False,True,True
DONNA LOUISE TRUST,supplier,1,0.0001890359168241966,0.0,2,649557.0,False,False,False
DONNA OCKENDEN,supplier,1,0.0001890359168241966,0.0,27,3991542.0100000002,False,False,False
DORKING HEALTHCARE,supplier,1,0.0001890359168241966,0.0,3,187978.89,False,False,False
DORKING MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,5,313562.58,False,False,False
DOROTHY HOUSE FOUNDATION,supplier,1,0.0001890359168241966,0.0,5,772433.36,False,False,False
DORRIDGE SURGERY,supplier,1,0.0001890359168241966,0.0,2,61337.16,False,False,False
DORSET COUNTY COUNCIL,supplier,1,0.0001890359168241966,0.0,3,100346.0,False,False,False
DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,562,284084940.7,False,True,True
DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,523,139891127.97,False,True,True
DORSET ORTHOPAEDIC CO,supplier,1,0.0001890359168241966,0.0,17,769195.65,False,False,False
DOUGLAS MACMILLAN HOSPICE,supplier,1,0.0001890359168241966,0.0,3,1141422.0,False,False,False
DOWNEND HEALTH GROUP,supplier,1,0.0001890359168241966,0.0,8,352370.48,False,False,False
DOWNLANDS MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,2,51889.479999999996,False,False,False
DOWNSWAY MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,4,120872.1,False,False,False
DR A B BOLTON & PARTNERS,supplier,1,0.0001890359168241966,0.0,12,650705.3200000001,False,False,False
DR A BAQAI & PARTNERS,supplier,1,0.0001890359168241966,0.0,3,140769.03,False,False,False
DR A BORTHWICK & PARTNERS,supplier,1,0.0001890359168241966,0.0,6,680379.1000000001,False,False,False
DR A C A DEWEEVER & PARTNERS,supplier,1,0.0001890359168241966,0.0,7,268185.9,False,False,False
DR A C BROOKS & PARTNERS,supplier,1,0.0001890359168241966,0.0,12,1183872.04,False,False,False
DR A E RICHARDS & PARTNERS,supplier,1,0.0001890359168241966,0.0,2,59223.22,False,False,False
DR A G MALES PARTNERS,supplier,1,0.0001890359168241966,0.0,2,57183.04,False,False,False
DR A INGRAM & PARTNERS,supplier,1,0.0001890359168241966,0.0,10,651352.96,False,False,False
DR A IWANTSCHAK & PARTNERS,supplier,1,0.0001890359168241966,0.0,14,579042.52,False,False,False
DR A J DE COTHI & PARTNERS,supplier,1,0.0001890359168241966,0.0,8,630819.96,False,False,False
DR A J HUSSELBEE & PARTNERS,supplier,1,0.0001890359168241966,0.0,8,353636.18,False,False,False
DR A K LAKE & PARTNERS,supplier,1,0.0001890359168241966,0.0,2,173927.41999999998,False,False,False
DR A K VORA & PARTNERS,supplier,1,0.0001890359168241966,0.0,19,1599207.3,False,False,False
DR A KAYE & PARTNERS,supplier,1,0.0001890359168241966,0.0,7,457625.46,False,False,False
DR A KELSHIKER & PARTNER,supplier,1,0.0001890359168241966,0.0,14,1351107.44,False,False,False
DR A LENNOX & PARTNERS,supplier,1,0.0001890359168241966,0.0,3,103538.7,False,False,False
DR A M PRESS & PARTNERS,supplier,1,0.0001890359168241966,0.0,13,989308.08,False,False,False
DR A MARTIN & PARTNERS,supplier,1,0.0001890359168241966,0.0,3,100189.04,False,False,False
DR A NASH,supplier,1,0.0001890359168241966,0.0,15,449754.87,False,False,False
DR A P PITSIAELI & PARTNERS,supplier,1,0.0001890359168241966,0.0,3,251786.31,False,False,False
DR A R EMERSON & PARTNERS,supplier,1,0.0001890359168241966,0.0,11,752256.56,False,False,False
DR A S HUSSEY & PTNRS,supplier,1,0.0001890359168241966,0.0,4,274922.0,False,False,False
DR A W SHERWOOD & PARTNERS,supplier,1,0.0001890359168241966,0.0,18,968104.05,False,False,False
DR AB HAMILTON & PARTNERS,supplier,1,0.0001890359168241966,0.0,3,140321.77,False,False,False
DR AE GROCOTT & PARTNERS,supplier,1,0.0001890359168241966,0.0,2,54454.78,False,False,False
DR AGARWAL AND PARTNERS F81105,supplier,1,0.0001890359168241966,0.0,6,241657.82,False,False,False
DR AINSWORTH AFC & PARTNERS,supplier,1,0.0001890359168241966,0.0,5,350136.74,False,False,False
DR AJ COLE & PARTNERS,supplier,1,0.0001890359168241966,0.0,2,78750.0,False,False,False
DR AJ WATTS & PARTNERS,supplier,1,0.0001890359168241966,0.0,3,86385.22,False,False,False
DR AK ABEYEWARDENE,supplier,1,0.0001890359168241966,0.0,27,897339.42,False,False,False
DR AK SANDHU,supplier,1,0.0001890359168241966,0.0,2,145380.0,False,False,False
DR ALLEN & PARTNERS MANSFIELD,supplier,1,0.0001890359168241966,0.0,2,668312.1799999999,False,False,False
DR AM CARROLL & PARTNERS,supplier,1,0.0001890359168241966,0.0,3,126884.98999999999,False,False,False
DR ANDERSON & PARTNERS LOWESTOFT,supplier,1,0.0001890359168241966,0.0,2,55692.16,False,False,False
DR ANDERSON & PARTNERS NEWQUAY,supplier,1,0.0001890359168241966,0.0,3,335252.61,False,False,False
DR ANNE DE GAY,supplier,1,0.0001890359168241966,0.0,12,1738262.46,False,False,False
DR AP WIEJAK & PARTNERS,supplier,1,0.0001890359168241966,0.0,3,119687.79000000001,False,False,False
DR ARCHER R P & PARTNER,supplier,1,0.0001890359168241966,0.0,3,141521.7,False,False,False
DR ASG USHER & PARTNERS,supplier,1,0.0001890359168241966,0.0,20,1367522.64,False,False,False
DR ASH & PARTNERS,supplier,1,0.0001890359168241966,0.0,17,1216711.3399999999,False,False,False
DR AUCKLAND & PARTNERS,supplier,1,0.0001890359168241966,0.0,5,469585.98,False,False,False
DR B A SCRIVINGS & PARTNERS,supplier,1,0.0001890359168241966,0.0,3,95761.51,False,False,False
DR B A TUCK & PARTNERS,supplier,1,0.0001890359168241966,0.0,2,57321.880000000005,False,False,False
DR B AHMED & PARTNERS,supplier,1,0.0001890359168241966,0.0,9,656799.24,False,False,False
DR B BROWNING & PARTNERS,supplier,1,0.0001890359168241966,0.0,2,62583.32,False,False,False
DR B C CHAPARALA,supplier,1,0.0001890359168241966,0.0,3,115181.0,False,False,False
DR B DAS & PARTNERS,supplier,1,0.0001890359168241966,0.0,18,1775814.2,False,False,False
DR B HEAP & M ARAM,supplier,1,0.0001890359168241966,0.0,5,288372.51,False,False,False
DR B KIRKUP & PARTNERS,supplier,1,0.0001890359168241966,0.0,19,1526135.62,False,False,False
DR B PERKINS,supplier,1,0.0001890359168241966,0.0,2,69255.66,False,False,False
DR BADIANI K N & PARTNERS,supplier,1,0.0001890359168241966,0.0,4,135383.03999999998,False,False,False
DR BAIG & PARTNERS,supplier,1,0.0001890359168241966,0.0,3,86345.20999999999,False,False,False
DR BARNES M H & PARTNERS,supplier,1,0.0001890359168241966,0.0,5,157344.88,False,False,False
DR BELDERSON L & PARTNERS,supplier,1,0.0001890359168241966,0.0,19,1516668.92,False,False,False
DR BEN NOBLE,supplier,1,0.0001890359168241966,0.0,2,54780.0,False,False,False
DR BENNETT & PARTNERS,supplier,1,0.0001890359168241966,0.0,11,623814.5,False,False,False
DR BEVERIDGE & PARTNERS,supplier,1,0.0001890359168241966,0.0,3,82904.45999999999,False,False,False
DR BHAGEERUTTY & PARTNERS,supplier,1,0.0001890359168241966,0.0,23,2108581.42,False,False,False
DR BISHOP F M & PARTNERS,supplier,1,0.0001890359168241966,0.0,16,1054359.9,False,False,False
DR BLACK & PARTNERS PORTSCATHO,supplier,1,0.0001890359168241966,0.0,2,62392.26,False,False,False
DR BLOXHAM & PARTNERS,supplier,1,0.0001890359168241966,0.0,17,990583.06,False,False,False
DR BOLTON & PARTNERS,supplier,1,0.0001890359168241966,0.0,3,124737.20000000001,False,False,False
DR BOON & PARTNERS,supplier,1,0.0001890359168241966,0.0,10,998623.47,False,False,False
DR BOOTH & PARTNERS,supplier,1,0.0001890359168241966,0.0,5,189723.5,False,False,False
DR BOUCH & PARTNERS,supplier,1,0.0001890359168241966,0.0,18,1545907.8900000001,False,False,False
DR BROOKE J P & PARTNERS,supplier,1,0.0001890359168241966,0.0,7,230972.18,False,False,False
DR BROPHY & PARTNERS,supplier,1,0.0001890359168241966,0.0,9,1070035.0,False,False,False
DR BROWN N P & PARTNERS,supplier,1,0.0001890359168241966,0.0,10,474158.32,False,False,False
DR BROWNE & PARTNERS MANCHESTER,supplier,1,0.0001890359168241966,0.0,2,59170.0,False,False,False
DR BRUMBY & PARTNERS,supplier,1,0.0001890359168241966,0.0,9,462932.26,False,False,False
DR BUCKLEY & PARTNERS,supplier,1,0.0001890359168241966,0.0,2,72257.72,False,False,False
DR BURNETT & PARTNERS,supplier,1,0.0001890359168241966,0.0,2,152676.74,False,False,False
DR BURNHAM & PARTNERS,supplier,1,0.0001890359168241966,0.0,16,793654.88,False,False,False
DR BURR & PARTNERS,supplier,1,0.0001890359168241966,0.0,5,170185.02,False,False,False
DR BUTLER & PARTNERS,supplier,1,0.0001890359168241966,0.0,32,2107879.82,False,False,False
DR C A CORNWELL & PARTNERS,supplier,1,0.0001890359168241966,0.0,6,229185.78,False,False,False
DR C A JOHNSTON & PARTNERS,supplier,1,0.0001890359168241966,0.0,2,60190.42,False,False,False
DR C J MUNRO & PARTNERS,supplier,1,0.0001890359168241966,0.0,2,66522.0,False,False,False
DR C JENNER & PARTNERS,supplier,1,0.0001890359168241966,0.0,8,287655.86,False,False,False
DR C LLOYD & PARTNERS,supplier,1,0.0001890359168241966,0.0,56,6993966.12,False,False,False
DR C M YOUNG & PARTNERS,supplier,1,0.0001890359168241966,0.0,4,121575.1,False,False,False
DR C NAGPAUL,supplier,1,0.0001890359168241966,0.0,18,1697898.46,False,False,False
DR C RHODES & PARTNERS,supplier,1,0.0001890359168241966,0.0,4,147010.99,False,False,False
DR C S JONES & PARTNERS,supplier,1,0.0001890359168241966,0.0,6,267944.04000000004,False,False,False
DR C S STOKES & PARTNER,supplier,1,0.0001890359168241966,0.0,3,119530.01999999999,False,False,False
DR C THORMAN & PARTNERS,supplier,1,0.0001890359168241966,0.0,7,219516.28999999998,False,False,False
DR CA ROBERTS & PARTNERS,supplier,1,0.0001890359168241966,0.0,3,93068.28,False,False,False
DR CAMM M J & PARTNERS,supplier,1,0.0001890359168241966,0.0,14,712110.48,False,False,False
DR CECIL & PARTNERS,supplier,1,0.0001890359168241966,0.0,2,79891.18,False,False,False
DR CHAPMAN & PARTNERS,supplier,1,0.0001890359168241966,0.0,4,116293.9,False,False,False
DR CHARLES & PTRS,supplier,1,0.0001890359168241966,0.0,16,1121908.72,False,False,False
DR CHESOVER D F & PARTNERS,supplier,1,0.0001890359168241966,0.0,30,3223531.59,False,False,False
DR CJ GREEN & PARTNERS,supplier,1,0.0001890359168241966,0.0,3,121438.70999999999,False,False,False
DR CLAY S N & PARTNERS,supplier,1,0.0001890359168241966,0.0,14,1004180.06,False,False,False
DR CLEGG & PARTNERS,supplier,1,0.0001890359168241966,0.0,2,81887.5,False,False,False
DR COCHRAN G O & PARTNERS,supplier,1,0.0001890359168241966,0.0,2,72846.84,False,False,False
DR COGBILL P G & PARTNERS,supplier,1,0.0001890359168241966,0.0,2,55189.16,False,False,False
DR COLLINS & CARRAGHER,supplier,1,0.0001890359168241966,0.0,3,116683.70999999999,False,False,False
DR COOKE & PARTNERS SALTASH,supplier,1,0.0001890359168241966,0.0,3,263072.97000000003,False,False,False
DR COONEY J A F & PARTNERS,supplier,1,0.0001890359168241966,0.0,13,580154.74,False,False,False
DR COOPER & PARTNERS COVENTRY,supplier,1,0.0001890359168241966,0.0,12,628683.6,False,False,False
DR COOPER & PARTNERS ROTHERHAM,supplier,1,0.0001890359168241966,0.0,12,868073.8200000001,False,False,False
DR COPE & PARTNERS,supplier,1,0.0001890359168241966,0.0,2,59280.0,False,False,False
DR CORLETT & PARTNERS DONCASTER,supplier,1,0.0001890359168241966,0.0,2,134599.1,False,False,False
DR CORLETT & PARTNERS SPALDING,supplier,1,0.0001890359168241966,0.0,3,97964.28,False,False,False
DR CROSFIELD C E & PARTNERS,supplier,1,0.0001890359168241966,0.0,5,305533.02,False,False,False
DR D A WALL & PARTNERS,supplier,1,0.0001890359168241966,0.0,4,152835.0,False,False,False
DR D C PATEL & PARTNERS HARROW,supplier,1,0.0001890359168241966,0.0,5,173996.19,False,False,False
DR D C PATEL & PARTNERS PRESTON,supplier,1,0.0001890359168241966,0.0,2,72885.15,False,False,False
DR D G BRODIE & PARTNERS,supplier,1,0.0001890359168241966,0.0,10,709456.46,False,False,False
